Date,JPY
8/20/1987,144.64
8/21/1987,142.15
8/24/1987,141.93
8/25/1987,143.59
8/26/1987,142.88
8/27/1987,141.68
8/28/1987,141.8
8/31/1987,142.44
9/1/1987,141.39
9/2/1987,140.68
9/3/1987,141
9/4/1987,141.9
9/7/1987,141.78
9/8/1987,141.54
9/9/1987,141.87
9/10/1987,142.34
9/11/1987,143.8
9/14/1987,144.51
9/15/1987,143.44
9/16/1987,143.71
9/17/1987,143.54
9/18/1987,142.47
9/21/1987,142.97
9/22/1987,144.27
9/23/1987,143.84
9/24/1987,143.24
9/25/1987,143.37
9/28/1987,144.3
9/29/1987,146.51
9/30/1987,146.44
10/1/1987,146.11
10/2/1987,146.88
10/5/1987,146.54
10/6/1987,146.57
10/7/1987,145.07
10/8/1987,144.34
10/9/1987,143.6
10/12/1987,142.97
10/13/1987,143.97
10/14/1987,142.24
10/15/1987,142.04
10/16/1987,142.34
10/19/1987,142.27
10/20/1987,143.94
10/21/1987,144.51
10/22/1987,144.84
10/23/1987,141.54
10/26/1987,142.3
10/27/1987,140.97
10/28/1987,138.57
10/29/1987,138.63
10/30/1987,138.3
11/2/1987,136.9
11/3/1987,137.3
11/4/1987,136.53
11/5/1987,134.86
11/6/1987,134.79
11/9/1987,134.26
11/10/1987,134.66
11/11/1987,134.86
11/12/1987,135.73
11/13/1987,135.56
11/16/1987,136.13
11/17/1987,135.53
11/18/1987,135.13
11/19/1987,135.33
11/20/1987,135.4
11/23/1987,134.66
11/24/1987,134.59
11/25/1987,134.83
11/26/1987,134.43
11/27/1987,133.29
11/30/1987,132.29
12/1/1987,133.29
12/2/1987,132.39
12/3/1987,132.79
12/4/1987,132.46
12/7/1987,132.93
12/8/1987,132.52
12/9/1987,132.09
12/10/1987,129.05
12/11/1987,128.25
12/14/1987,127.95
12/15/1987,127.52
12/16/1987,126.85
12/17/1987,125.75
12/18/1987,126.95
12/21/1987,126.45
12/22/1987,126.25
12/23/1987,126.45
12/24/1987,125.45
12/25/1987,125.12
12/28/1987,123.45
12/29/1987,123.42
12/30/1987,123.15
12/31/1987,121.01
1/4/1988,123.15
1/5/1988,128.22
1/6/1988,129.32
1/7/1988,130.26
1/8/1988,128.32
1/11/1988,128.49
1/12/1988,127.34
1/13/1988,127.25
1/14/1988,125.97
1/15/1988,131.02
1/18/1988,129.69
1/19/1988,128.46
1/20/1988,127.21
1/21/1988,127.19
1/22/1988,127.19
1/25/1988,128.03
1/26/1988,127.56
1/27/1988,127.02
1/28/1988,126.97
1/29/1988,127.97
2/1/1988,129.34
2/2/1988,128.19
2/3/1988,128.19
2/4/1988,127.88
2/5/1988,129.34
2/8/1988,128.87
2/9/1988,128.68
2/10/1988,128.97
2/11/1988,129.3
2/12/1988,130.98
2/15/1988,130.04
2/16/1988,130.34
2/17/1988,130.08
2/18/1988,130.24
2/19/1988,130.18
2/22/1988,129.24
2/23/1988,128.87
2/24/1988,128.71
2/25/1988,128.42
2/26/1988,128.34
2/29/1988,128.19
3/1/1988,128.38
3/2/1988,129.42
3/3/1988,129.1
3/4/1988,128.58
3/7/1988,127.76
3/8/1988,127.8
3/9/1988,128.13
3/10/1988,127.88
3/11/1988,127.25
3/14/1988,126.86
3/15/1988,127.34
3/16/1988,127.49
3/17/1988,128.68
3/18/1988,127.88
3/21/1988,126.92
3/22/1988,126.97
3/23/1988,126.73
3/24/1988,125.48
3/25/1988,125.07
3/28/1988,123.75
3/29/1988,125.04
3/30/1988,124.93
3/31/1988,124.29
4/1/1988,123.89
4/4/1988,124.11
4/5/1988,125.22
4/6/1988,125.97
4/7/1988,125.63
4/8/1988,125.65
4/11/1988,126.31
4/12/1988,126.73
4/13/1988,126.41
4/14/1988,123.58
4/15/1988,123.92
4/18/1988,124.24
4/19/1988,124.24
4/20/1988,124.21
4/21/1988,124.36
4/22/1988,124.75
4/25/1988,124.6
4/26/1988,124.99
4/27/1988,124.83
4/28/1988,124.48
4/29/1988,125.09
5/2/1988,124.79
5/3/1988,125.14
5/4/1988,124.68
5/5/1988,125.04
5/6/1988,124.73
5/9/1988,124.77
5/10/1988,124.34
5/11/1988,124.46
5/12/1988,124.46
5/13/1988,124.73
5/16/1988,124.89
5/17/1988,125.62
5/18/1988,124.92
5/19/1988,124.84
5/20/1988,124.79
5/23/1988,124.48
5/24/1988,124.18
5/25/1988,124.38
5/26/1988,124.48
5/27/1988,124.87
5/30/1988,124.97
5/31/1988,125.17
6/1/1988,125.38
6/2/1988,126.18
6/3/1988,126.02
6/6/1988,125.69
6/7/1988,125.39
6/8/1988,125.53
6/9/1988,124.58
6/10/1988,124.79
6/13/1988,125.08
6/14/1988,126.47
6/15/1988,126.28
6/16/1988,125.54
6/17/1988,125.72
6/20/1988,126.26
6/21/1988,126.38
6/22/1988,128.86
6/23/1988,128.55
6/24/1988,130.43
6/27/1988,131.14
6/28/1988,132.97
6/29/1988,132.58
6/30/1988,133.12
7/1/1988,134.39
7/4/1988,135.34
7/5/1988,133.97
7/6/1988,132.92
7/7/1988,132.72
7/8/1988,133.07
7/11/1988,132.82
7/12/1988,132.28
7/13/1988,132.68
7/14/1988,133.28
7/15/1988,135.44
7/18/1988,134.39
7/19/1988,133.12
7/20/1988,133.77
7/21/1988,131.68
7/22/1988,130.88
7/25/1988,132.28
7/26/1988,132.38
7/27/1988,131.58
7/28/1988,132.58
7/29/1988,133.15
8/1/1988,132.56
8/2/1988,132.92
8/3/1988,132.71
8/4/1988,133
8/5/1988,133.82
8/8/1988,133.72
8/9/1988,135.06
8/10/1988,133.62
8/11/1988,132.85
8/12/1988,132.77
8/15/1988,133.23
8/16/1988,133.67
8/17/1988,133.9
8/18/1988,133.33
8/19/1988,133.53
8/22/1988,133.62
8/23/1988,134.12
8/24/1988,133.77
8/25/1988,133.26
8/26/1988,133.8
8/29/1988,134.54
8/30/1988,134.87
8/31/1988,136.49
9/1/1988,136.23
9/2/1988,135.83
9/5/1988,135.88
9/6/1988,134.87
9/7/1988,133.36
9/8/1988,133.53
9/9/1988,133.61
9/12/1988,133.33
9/13/1988,133.36
9/14/1988,134.15
9/15/1988,133.77
9/16/1988,133.19
9/19/1988,132.35
9/20/1988,133.83
9/21/1988,133.91
9/22/1988,133.07
9/23/1988,134.16
9/26/1988,134.72
9/27/1988,134.12
9/28/1988,134.46
9/29/1988,134.26
9/30/1988,134.6
10/3/1988,135.44
10/4/1988,135.38
10/5/1988,136.81
10/6/1988,135.26
10/7/1988,134.4
10/10/1988,134.34
10/11/1988,134.86
10/12/1988,128.91
10/13/1988,127.34
10/14/1988,126.42
10/17/1988,127.08
10/18/1988,127.18
10/19/1988,127.34
10/20/1988,126.68
10/21/1988,126.08
10/24/1988,127.06
10/25/1988,126.62
10/26/1988,125.55
10/27/1988,125.71
10/28/1988,125.49
10/31/1988,125.53
11/1/1988,124.89
11/2/1988,124.23
11/3/1988,124.59
11/4/1988,124.89
11/7/1988,124.45
11/8/1988,125.57
11/9/1988,123.75
11/10/1988,123.81
11/11/1988,122.74
11/14/1988,123.75
11/15/1988,123.22
11/16/1988,122.12
11/17/1988,121.96
11/18/1988,122.5
11/21/1988,121.78
11/22/1988,121.21
11/23/1988,121.05
11/24/1988,120.71
11/25/1988,121.23
11/28/1988,122.26
11/29/1988,121.74
11/30/1988,121.39
12/1/1988,121.41
12/2/1988,121.21
12/5/1988,121.47
12/6/1988,121.86
12/7/1988,123.71
12/8/1988,122.32
12/9/1988,122.52
12/12/1988,122.78
12/13/1988,123.26
12/14/1988,122.74
12/15/1988,123.89
12/16/1988,123.93
12/19/1988,124.13
12/20/1988,125.21
12/21/1988,124.45
12/22/1988,124.55
12/23/1988,124.63
12/26/1988,124.71
12/27/1988,124.87
12/28/1988,125.65
12/29/1988,125.53
12/30/1988,124.93
1/2/1989,124.73
1/3/1989,123.79
1/4/1989,124.99
1/5/1989,126.02
1/6/1989,126.74
1/9/1989,125.9
1/10/1989,126.28
1/11/1989,125.96
1/12/1989,126.42
1/13/1989,127.32
1/16/1989,127.86
1/17/1989,127.76
1/18/1989,128.55
1/19/1989,128.49
1/20/1989,127.63
1/23/1989,127.38
1/24/1989,127.69
1/25/1989,127.25
1/26/1989,128.26
1/27/1989,129.27
1/30/1989,129.32
1/31/1989,130.27
2/1/1989,130.29
2/2/1989,129.46
2/3/1989,129.17
2/6/1989,129.3
2/7/1989,129.49
2/8/1989,129.44
2/9/1989,127.93
2/10/1989,128.71
2/13/1989,127.84
2/14/1989,126.22
2/15/1989,126.18
2/16/1989,125.96
2/17/1989,125.75
2/20/1989,126.36
2/21/1989,126.96
2/22/1989,126.18
2/23/1989,126.2
2/24/1989,126.03
2/27/1989,126.76
2/28/1989,126.83
3/1/1989,128.2
3/2/1989,128.39
3/3/1989,127.67
3/6/1989,129.11
3/7/1989,128.71
3/8/1989,129.17
3/9/1989,128.68
3/10/1989,129.4
3/13/1989,130.1
3/14/1989,129.68
3/15/1989,130.69
3/16/1989,130.88
3/17/1989,131.68
3/20/1989,131.21
3/21/1989,131.32
3/22/1989,130.98
3/23/1989,131.17
3/24/1989,131.36
3/27/1989,132.61
3/28/1989,133.07
3/29/1989,133.07
3/30/1989,131.91
3/31/1989,132.71
4/3/1989,131.6
4/4/1989,130.88
4/5/1989,131.68
4/6/1989,132.23
4/7/1989,132.76
4/10/1989,132.78
4/11/1989,132.69
4/12/1989,133.03
4/13/1989,131.97
4/14/1989,131.97
4/17/1989,132.12
4/18/1989,131.36
4/19/1989,132.46
4/20/1989,131.21
4/21/1989,131.45
4/24/1989,131.55
4/25/1989,131.36
4/26/1989,132.06
4/27/1989,132.02
4/28/1989,133.01
5/1/1989,133.89
5/2/1989,134.27
5/3/1989,134.23
5/4/1989,134.08
5/5/1989,134.23
5/8/1989,134.82
5/9/1989,134.53
5/10/1989,134.38
5/11/1989,135.22
5/12/1989,136.11
5/15/1989,137.14
5/16/1989,136.66
5/17/1989,139.23
5/18/1989,138.72
5/19/1989,138.98
5/22/1989,142.22
5/23/1989,142.29
5/24/1989,142.54
5/25/1989,141.24
5/26/1989,141.08
5/29/1989,142.78
5/30/1989,142.6
5/31/1989,142.84
6/1/1989,142.3
6/2/1989,140.48
6/5/1989,142.8
6/6/1989,142.64
6/7/1989,142.74
6/8/1989,143.04
6/9/1989,146.63
6/12/1989,148.62
6/13/1989,147.9
6/14/1989,149.46
6/15/1989,145.89
6/16/1989,144.81
6/19/1989,144.21
6/20/1989,144.77
6/21/1989,142.28
6/22/1989,141.06
6/23/1989,138.69
6/26/1989,141.24
6/27/1989,141.66
6/28/1989,143.34
6/29/1989,143.73
6/30/1989,143.93
7/3/1989,141.18
7/4/1989,141.58
7/5/1989,138.11
7/6/1989,138.73
7/7/1989,139.02
7/10/1989,139.18
7/11/1989,140.76
7/12/1989,139.52
7/13/1989,139.42
7/14/1989,140.82
7/17/1989,141.4
7/18/1989,141.58
7/19/1989,142.54
7/20/1989,141.18
7/21/1989,142.18
7/24/1989,142.54
7/25/1989,141.44
7/26/1989,139.86
7/27/1989,138.91
7/28/1989,139.15
7/31/1989,137.11
8/1/1989,135.73
8/2/1989,136.73
8/3/1989,137.33
8/4/1989,139.84
8/7/1989,139.98
8/8/1989,138.65
8/9/1989,139.09
8/10/1989,139.78
8/11/1989,141.78
8/14/1989,142.08
8/15/1989,142.08
8/16/1989,142.06
8/17/1989,143.34
8/18/1989,142.54
8/21/1989,143.02
8/22/1989,142.14
8/23/1989,143.08
8/24/1989,143.43
8/25/1989,143.81
8/28/1989,144.59
8/29/1989,143.26
8/30/1989,144.41
8/31/1989,144.89
9/1/1989,145.89
9/4/1989,145.97
9/5/1989,146.73
9/6/1989,146.07
9/7/1989,146.57
9/8/1989,147.17
9/11/1989,146.63
9/12/1989,147.15
9/13/1989,146.27
9/14/1989,146.75
9/15/1989,146.43
9/18/1989,145.61
9/19/1989,145.83
9/20/1989,145.13
9/21/1989,145.61
9/22/1989,145.97
9/25/1989,142.06
9/26/1989,142.26
9/27/1989,140.2
9/28/1989,140.48
9/29/1989,139.04
10/2/1989,139.57
10/3/1989,141.19
10/4/1989,141.52
10/5/1989,142.24
10/6/1989,142.39
10/9/1989,142.68
10/10/1989,144.48
10/11/1989,144.46
10/12/1989,144.12
10/13/1989,141.48
10/16/1989,141.79
10/17/1989,142.57
10/18/1989,141.48
10/19/1989,141.73
10/20/1989,142.41
10/23/1989,141.94
10/24/1989,141.37
10/25/1989,141.52
10/26/1989,141.95
10/27/1989,141.57
10/30/1989,142.2
10/31/1989,142.8
11/1/1989,143.68
11/2/1989,143.35
11/3/1989,143.31
11/6/1989,143.83
11/7/1989,142.86
11/8/1989,143.25
11/9/1989,143.05
11/10/1989,143.4
11/13/1989,143.83
11/14/1989,143.05
11/15/1989,143.8
11/16/1989,144.1
11/17/1989,144.3
11/20/1989,144.34
11/21/1989,143.55
11/22/1989,143.12
11/23/1989,144.1
11/24/1989,143.55
11/27/1989,143.2
11/28/1989,143.15
11/29/1989,142.87
11/30/1989,142.8
12/1/1989,143.43
12/4/1989,143.66
12/5/1989,143.71
12/6/1989,144.05
12/7/1989,144.24
12/8/1989,144.15
12/11/1989,144.27
12/12/1989,143.88
12/13/1989,144.25
12/14/1989,144.1
12/15/1989,144
12/18/1989,143.45
12/19/1989,143.71
12/20/1989,143.81
12/21/1989,143.6
12/22/1989,142.25
12/25/1989,142.7
12/26/1989,141.85
12/27/1989,142.05
12/28/1989,143.43
12/29/1989,143.85
1/2/1990,146.55
1/3/1990,145.32
1/4/1990,143.33
1/5/1990,144.5
1/8/1990,144.1
1/9/1990,145.12
1/10/1990,145.65
1/11/1990,145.45
1/12/1990,145.75
1/15/1990,145.73
1/16/1990,145.37
1/17/1990,145.38
1/18/1990,146.3
1/19/1990,145.95
1/22/1990,146.53
1/23/1990,145.85
1/24/1990,145.65
1/25/1990,143.85
1/26/1990,142.82
1/29/1990,142.92
1/30/1990,144.8
1/31/1990,144.43
2/1/1990,144.92
2/2/1990,145.55
2/5/1990,144.75
2/6/1990,145.22
2/7/1990,145.55
2/8/1990,145.25
2/9/1990,144.7
2/12/1990,144.28
2/13/1990,144.25
2/14/1990,144.5
2/15/1990,144.83
2/16/1990,143.95
2/19/1990,144.6
2/20/1990,145.15
2/21/1990,145.53
2/22/1990,146.33
2/23/1990,147.05
2/26/1990,148.55
2/27/1990,148.69
2/28/1990,149.05
3/1/1990,149.85
3/2/1990,150.3
3/5/1990,149
3/6/1990,150
3/7/1990,150.28
3/8/1990,151.1
3/9/1990,151.25
3/12/1990,152.77
3/13/1990,152.05
3/14/1990,152.1
3/15/1990,152
3/16/1990,152.57
3/19/1990,152.97
3/20/1990,154.27
3/21/1990,154.6
3/22/1990,154.95
3/23/1990,154.25
3/26/1990,156.7
3/27/1990,157.8
3/28/1990,158.6
3/29/1990,156.31
3/30/1990,158.5
4/2/1990,159.16
4/3/1990,159.83
4/4/1990,159
4/5/1990,157.35
4/6/1990,157.62
4/9/1990,158.17
4/10/1990,157.7
4/11/1990,158
4/12/1990,158.05
4/13/1990,158.67
4/16/1990,159.32
4/17/1990,159.83
4/18/1990,158.1
4/19/1990,156.87
4/20/1990,157.45
4/23/1990,157.93
4/24/1990,158.95
4/25/1990,158.83
4/26/1990,159.2
4/27/1990,159.2
4/30/1990,158.85
5/1/1990,158.75
5/2/1990,158.08
5/3/1990,158.15
5/4/1990,158.15
5/7/1990,158.15
5/8/1990,157.58
5/9/1990,156.37
5/10/1990,156.56
5/11/1990,152.7
5/14/1990,152.35
5/15/1990,150.25
5/16/1990,151.7
5/17/1990,152.11
5/18/1990,153
5/21/1990,153.64
5/22/1990,151.17
5/23/1990,151.41
5/24/1990,150.83
5/25/1990,149.3
5/28/1990,148.95
5/29/1990,151.37
5/30/1990,151.38
5/31/1990,152.16
6/1/1990,151.95
6/4/1990,152.4
6/5/1990,152.43
6/6/1990,152.63
6/7/1990,152.5
6/8/1990,153.45
6/11/1990,154.7
6/12/1990,154.53
6/13/1990,154.71
6/14/1990,154.1
6/15/1990,153.9
6/18/1990,153.6
6/19/1990,153.48
6/20/1990,153.9
6/21/1990,154.75
6/22/1990,154.8
6/25/1990,155.34
6/26/1990,154.62
6/27/1990,154.43
6/28/1990,153.1
6/29/1990,152.2
7/2/1990,150.78
7/3/1990,150.9
7/4/1990,149.78
7/5/1990,150.5
7/6/1990,151.6
7/9/1990,151.1
7/10/1990,148.22
7/11/1990,148.45
7/12/1990,147.3
7/13/1990,148.15
7/16/1990,148.1
7/17/1990,147.82
7/18/1990,147.73
7/19/1990,148.08
7/20/1990,148.55
7/23/1990,148.07
7/24/1990,148.73
7/25/1990,149.85
7/26/1990,150.33
7/27/1990,148.95
7/30/1990,147.85
7/31/1990,145.7
8/1/1990,147.2
8/2/1990,149.2
8/3/1990,149.3
8/6/1990,150.3
8/7/1990,150.82
8/8/1990,149.75
8/9/1990,149.7
8/10/1990,150.4
8/13/1990,150.35
8/14/1990,148.75
8/15/1990,147.55
8/16/1990,147.2
8/17/1990,147.6
8/20/1990,146.45
8/21/1990,146.6
8/22/1990,146.2
8/23/1990,146.25
8/24/1990,146.1
8/27/1990,144.13
8/28/1990,143.67
8/29/1990,143.67
8/30/1990,144.33
8/31/1990,143.7
9/3/1990,143.52
9/4/1990,143.32
9/5/1990,141.63
9/6/1990,140.58
9/7/1990,140
9/10/1990,139.62
9/11/1990,139.93
9/12/1990,138.15
9/13/1990,136.35
9/14/1990,136.7
9/17/1990,136.55
9/18/1990,137.9
9/19/1990,137.45
9/20/1990,137.67
9/21/1990,136.5
9/24/1990,137.2
9/25/1990,136.72
9/26/1990,136.85
9/27/1990,138.15
9/28/1990,138.5
10/1/1990,136.53
10/2/1990,136.7
10/3/1990,135.85
10/4/1990,133.6
10/5/1990,132.2
10/8/1990,130.6
10/9/1990,130.38
10/10/1990,129.43
10/11/1990,129.52
10/12/1990,129.05
10/15/1990,127.75
10/16/1990,126.57
10/17/1990,125.03
10/18/1990,124.4
10/19/1990,125.95
10/22/1990,126.05
10/23/1990,128.22
10/24/1990,126.5
10/25/1990,128.25
10/26/1990,128.15
10/29/1990,128.63
10/30/1990,128.7
10/31/1990,130.1
11/1/1990,130.56
11/2/1990,127.65
11/5/1990,126.47
11/6/1990,128.2
11/7/1990,128.73
11/8/1990,130.2
11/9/1990,129.7
11/12/1990,128.25
11/13/1990,129.64
11/14/1990,128.98
11/15/1990,129.6
11/16/1990,129.4
11/19/1990,128.72
11/20/1990,128.85
11/21/1990,127.1
11/22/1990,127.04
11/23/1990,127.05
11/26/1990,129
11/27/1990,128.3
11/28/1990,130.3
11/29/1990,133.1
11/30/1990,132.5
12/3/1990,134.7
12/4/1990,132.9
12/5/1990,133.58
12/6/1990,132.07
12/7/1990,130.65
12/10/1990,132.1
12/11/1990,132.35
12/12/1990,131.49
12/13/1990,132.18
12/14/1990,132.9
12/17/1990,133.1
12/18/1990,132.5
12/19/1990,134
12/20/1990,135.75
12/21/1990,135.5
12/24/1990,135.85
12/25/1990,135.8
12/26/1990,136.23
12/27/1990,136.35
12/28/1990,134.8
12/31/1990,135.4
1/2/1991,134.3
1/3/1991,132.98
1/4/1991,134.7
1/7/1991,136.12
1/8/1991,136.43
1/9/1991,136.73
1/10/1991,134.35
1/11/1991,133.9
1/14/1991,135.1
1/15/1991,135.7
1/16/1991,136.75
1/17/1991,132.35
1/18/1991,132.3
1/21/1991,132.4
1/22/1991,132.47
1/23/1991,131.82
1/24/1991,132.34
1/25/1991,132.45
1/28/1991,131.62
1/29/1991,132.07
1/30/1991,131.12
1/31/1991,131.21
2/1/1991,131.55
2/4/1991,130.6
2/5/1991,129.53
2/6/1991,128.13
2/7/1991,128.41
2/8/1991,127.7
2/11/1991,127.69
2/12/1991,128.63
2/13/1991,129.57
2/14/1991,129.68
2/15/1991,130.45
2/18/1991,130.25
2/19/1991,131.62
2/20/1991,131.4
2/21/1991,131.25
2/22/1991,132.12
2/25/1991,133.56
2/26/1991,132.85
2/27/1991,132.23
2/28/1991,133
3/1/1991,134.6
3/4/1991,135.45
3/5/1991,136.25
3/6/1991,135.65
3/7/1991,135.37
3/8/1991,136.7
3/11/1991,138.2
3/12/1991,135.78
3/13/1991,135.7
3/14/1991,135.95
3/15/1991,137.82
3/18/1991,137.93
3/19/1991,137.7
3/20/1991,138.23
3/21/1991,136.8
3/22/1991,137.5
3/25/1991,139.1
3/26/1991,138.75
3/27/1991,139.5
3/28/1991,141.13
3/29/1991,140.7
4/1/1991,139.3
4/2/1991,137.9
4/3/1991,137.38
4/4/1991,135.95
4/5/1991,136.6
4/8/1991,137.1
4/9/1991,134.75
4/10/1991,137.73
4/11/1991,136
4/12/1991,136.25
4/15/1991,134.2
4/16/1991,134.73
4/17/1991,136.11
4/18/1991,137.76
4/19/1991,138.3
4/22/1991,139.2
4/23/1991,137.71
4/24/1991,137.8
4/25/1991,137.66
4/26/1991,138.25
4/29/1991,136.75
4/30/1991,136.03
5/1/1991,138.07
5/2/1991,138.1
5/3/1991,138.8
5/6/1991,138.16
5/7/1991,137.8
5/8/1991,138.25
5/9/1991,137.93
5/10/1991,138.6
5/13/1991,139.31
5/14/1991,137.87
5/15/1991,137.15
5/16/1991,137.48
5/17/1991,138.4
5/20/1991,138.5
5/21/1991,137.2
5/22/1991,137.8
5/23/1991,137.77
5/24/1991,138.25
5/27/1991,138.3
5/28/1991,137.42
5/29/1991,138.12
5/30/1991,137.81
5/31/1991,138.4
6/3/1991,139.03
6/4/1991,138.81
6/5/1991,139.23
6/6/1991,139.1
6/7/1991,140.3
6/10/1991,141.36
6/11/1991,141.18
6/12/1991,141.51
6/13/1991,141.33
6/14/1991,140.68
6/17/1991,140.63
6/18/1991,141.12
6/19/1991,140.14
6/20/1991,138.35
6/21/1991,138.95
6/24/1991,138.88
6/25/1991,138.05
6/26/1991,138.2
6/27/1991,137.82
6/28/1991,137.43
7/1/1991,138.47
7/2/1991,138.8
7/3/1991,139.6
7/4/1991,139.12
7/5/1991,138.3
7/8/1991,138.53
7/9/1991,138.83
7/10/1991,138.6
7/11/1991,138.65
7/12/1991,136.45
7/15/1991,136.95
7/16/1991,137.21
7/17/1991,136.9
7/18/1991,136.95
7/19/1991,136.3
7/22/1991,137.6
7/23/1991,137.11
7/24/1991,137.41
7/25/1991,138.8
7/26/1991,137.65
7/29/1991,137.75
7/30/1991,137.78
7/31/1991,137.3
8/1/1991,137.55
8/2/1991,137.15
8/5/1991,136.63
8/6/1991,135.58
8/7/1991,135.85
8/8/1991,136.2
8/9/1991,136.55
8/12/1991,136.48
8/13/1991,136.38
8/14/1991,136.64
8/15/1991,137.03
8/16/1991,137.35
8/19/1991,138.05
8/20/1991,137.2
8/21/1991,136.38
8/22/1991,136.7
8/23/1991,136.85
8/26/1991,136.82
8/27/1991,136.9
8/28/1991,136.5
8/29/1991,137.1
8/30/1991,136.78
9/2/1991,136.7
9/3/1991,135.8
9/4/1991,135.42
9/5/1991,135.8
9/6/1991,135.55
9/9/1991,134.62
9/10/1991,134.69
9/11/1991,134.67
9/12/1991,134.1
9/13/1991,134
9/16/1991,133.6
9/17/1991,133.83
9/18/1991,134.34
9/19/1991,134.45
9/20/1991,134.17
9/23/1991,132.78
9/24/1991,133.55
9/25/1991,133.18
9/26/1991,133.8
9/27/1991,133.1
9/30/1991,133.03
10/1/1991,133.4
10/2/1991,132.53
10/3/1991,130.55
10/4/1991,129.6
10/7/1991,129.61
10/8/1991,130.35
10/9/1991,129.78
10/10/1991,130.3
10/11/1991,129.52
10/14/1991,129.65
10/15/1991,130
10/16/1991,130.07
10/17/1991,129.35
10/18/1991,129.85
10/21/1991,130.81
10/22/1991,131.4
10/23/1991,131.65
10/24/1991,131.3
10/25/1991,131.5
10/28/1991,132.23
10/29/1991,130.58
10/30/1991,130.95
10/31/1991,130.8
11/1/1991,129.7
11/4/1991,129.15
11/5/1991,130.02
11/6/1991,129.93
11/7/1991,129.9
11/8/1991,130.35
11/11/1991,129.97
11/12/1991,129.97
11/13/1991,130.07
11/14/1991,129.57
11/15/1991,129.3
11/18/1991,129.65
11/19/1991,129.88
11/20/1991,129.65
11/21/1991,129.55
11/22/1991,129.4
11/25/1991,127.9
11/26/1991,130.2
11/27/1991,129.86
11/28/1991,129.75
11/29/1991,129.97
12/2/1991,130.13
12/3/1991,129.35
12/4/1991,129.08
12/5/1991,128.69
12/6/1991,127.88
12/9/1991,128.25
12/10/1991,128.68
12/11/1991,129.3
12/12/1991,129.3
12/13/1991,129.03
12/16/1991,128.38
12/17/1991,128.25
12/18/1991,128.38
12/19/1991,128.13
12/20/1991,127.5
12/23/1991,126.7
12/24/1991,127.55
12/25/1991,126.95
12/26/1991,126.4
12/27/1991,125.85
12/30/1991,125.55
12/31/1991,124.8
1/1/1992,124.8
1/2/1992,124.35
1/3/1992,124.62
1/6/1992,123.35
1/7/1992,124.05
1/8/1992,124.3
1/9/1992,125.8
1/10/1992,126.93
1/13/1992,127
1/14/1992,126.88
1/15/1992,128.5
1/16/1992,128.15
1/17/1992,124.1
1/20/1992,123.3
1/21/1992,123.55
1/22/1992,123.3
1/23/1992,123.8
1/24/1992,123.5
1/27/1992,125.2
1/28/1992,125.7
1/29/1992,125.65
1/30/1992,125.7
1/31/1992,125.78
2/3/1992,126.18
2/4/1992,126.15
2/5/1992,125.45
2/6/1992,125.7
2/7/1992,125.31
2/10/1992,126.7
2/11/1992,127.35
2/12/1992,127.4
2/13/1992,127.64
2/14/1992,127.85
2/17/1992,126.93
2/18/1992,127.95
2/19/1992,128.15
2/20/1992,128.5
2/21/1992,128.88
2/24/1992,129.15
2/25/1992,129.75
2/26/1992,129.1
2/27/1992,129.05
2/28/1992,129.45
3/2/1992,129.65
3/3/1992,131.05
3/4/1992,131.55
3/5/1992,131.85
3/6/1992,131.75
3/9/1992,131.85
3/10/1992,132.8
3/11/1992,133.39
3/12/1992,134.15
3/13/1992,133.63
3/16/1992,133.77
3/17/1992,132.75
3/18/1992,132.33
3/19/1992,133.53
3/20/1992,133.8
3/23/1992,133.3
3/24/1992,133.53
3/25/1992,133.45
3/26/1992,133.95
3/27/1992,133
3/30/1992,132.8
3/31/1992,132.75
4/1/1992,134.5
4/2/1992,133.7
4/3/1992,133.4
4/6/1992,133.14
4/7/1992,133.28
4/8/1992,132.58
4/9/1992,132.07
4/10/1992,132.85
4/13/1992,133.07
4/14/1992,133
4/15/1992,133.38
4/16/1992,133.93
4/17/1992,133.9
4/20/1992,134.3
4/21/1992,134.2
4/22/1992,134.2
4/23/1992,134.55
4/24/1992,134.4
4/27/1992,133.01
4/28/1992,133.1
4/29/1992,133.55
4/30/1992,133.15
5/1/1992,132.55
5/4/1992,133.22
5/5/1992,132.82
5/6/1992,132.22
5/7/1992,132.42
5/8/1992,133.35
5/11/1992,132.9
5/12/1992,130.58
5/13/1992,129.6
5/14/1992,130.4
5/15/1992,129.73
5/18/1992,128.71
5/19/1992,129.2
5/20/1992,129.5
5/21/1992,130.22
5/22/1992,129.15
5/25/1992,129.3
5/26/1992,129.61
5/27/1992,130.07
5/28/1992,129.47
5/29/1992,127.65
6/1/1992,126.95
6/2/1992,127.63
6/3/1992,127.51
6/4/1992,127.18
6/5/1992,126.75
6/8/1992,127.2
6/9/1992,127.5
6/10/1992,127.45
6/11/1992,126.4
6/12/1992,126.6
6/15/1992,126.8
6/16/1992,126.46
6/17/1992,127.3
6/18/1992,126.82
6/19/1992,127.01
6/22/1992,127.06
6/23/1992,127.25
6/24/1992,126.32
6/25/1992,125.1
6/26/1992,125.65
6/29/1992,125.64
6/30/1992,125.55
7/1/1992,125.35
7/2/1992,124.43
7/3/1992,124.74
7/6/1992,124.22
7/7/1992,124
7/8/1992,124.72
7/9/1992,125.58
7/10/1992,125.25
7/13/1992,124.81
