Date,EURO
11/12/1981,0.887
11/13/1981,0.893
11/16/1981,0.8975
11/17/1981,0.9026
11/18/1981,0.9004
11/19/1981,0.8986
11/20/1981,0.9026
11/23/1981,0.9017
11/24/1981,0.8976
11/25/1981,0.8945
11/26/1981,0.8946
11/27/1981,0.8917
11/30/1981,0.887
12/1/1981,0.8951
12/2/1981,0.8949
12/3/1981,0.8986
12/4/1981,0.8936
12/7/1981,0.8973
12/8/1981,0.9042
12/9/1981,0.9027
12/10/1981,0.9076
12/11/1981,0.9105
12/14/1981,0.9237
12/15/1981,0.9098
12/16/1981,0.9118
12/17/1981,0.9134
12/18/1981,0.9202
12/21/1981,0.9151
12/22/1981,0.9136
12/23/1981,0.9161
12/24/1981,0.9162
12/29/1981,0.9134
12/30/1981,0.9105
12/31/1981,0.9053
1/4/1982,0.8992
1/5/1982,0.9099
1/6/1982,0.905
1/7/1982,0.9116
1/8/1982,0.9086
1/11/1982,0.9179
1/12/1982,0.9221
1/13/1982,0.9196
1/14/1982,0.9306
1/15/1982,0.9279
1/18/1982,0.9287
1/19/1982,0.9225
1/20/1982,0.9283
1/21/1982,0.9259
1/22/1982,0.9282
1/25/1982,0.9422
1/26/1982,0.9372
1/27/1982,0.9324
1/28/1982,0.9362
1/29/1982,0.9321
2/1/1982,0.9441
2/2/1982,0.9409
2/3/1982,0.9458
2/4/1982,0.9463
2/5/1982,0.9454
2/8/1982,0.9487
2/9/1982,0.9545
2/10/1982,0.9518
2/11/1982,0.9512
2/12/1982,0.9578
2/15/1982,0.9638
2/16/1982,0.9632
2/17/1982,0.9604
2/18/1982,0.9599
2/19/1982,0.953
2/22/1982,0.9529
2/23/1982,0.9605
2/24/1982,0.9606
2/25/1982,0.9638
2/26/1982,0.9686
3/1/1982,0.9693
3/2/1982,0.9663
3/3/1982,0.965
3/4/1982,0.9643
3/5/1982,0.9562
3/8/1982,0.9538
3/9/1982,0.9643
3/10/1982,0.9628
3/11/1982,0.966
3/12/1982,0.9697
3/15/1982,0.9678
3/16/1982,0.972
3/17/1982,0.9705
3/18/1982,0.9767
3/19/1982,0.9795
3/22/1982,0.9824
3/23/1982,0.9818
3/24/1982,0.9821
3/25/1982,0.9841
3/26/1982,0.9875
3/29/1982,0.9929
3/30/1982,0.9915
3/31/1982,0.9919
4/1/1982,0.9891
4/2/1982,0.9885
4/5/1982,0.992
4/6/1982,0.9938
4/7/1982,0.9925
4/8/1982,0.9975
4/13/1982,0.9943
4/14/1982,0.9946
4/15/1982,0.9978
4/16/1982,0.9972
4/19/1982,0.9936
4/20/1982,0.9872
4/21/1982,0.9869
4/22/1982,0.9887
4/23/1982,0.9844
4/26/1982,0.9773
4/27/1982,0.9775
4/28/1982,0.971
4/29/1982,0.9665
4/30/1982,0.9615
5/4/1982,0.9658
5/5/1982,0.9574
5/6/1982,0.9531
5/7/1982,0.9459
5/10/1982,0.9454
5/11/1982,0.9428
5/12/1982,0.9419
5/13/1982,0.9477
5/14/1982,0.9537
5/17/1982,0.9488
5/18/1982,0.9569
5/19/1982,0.9573
5/20/1982,0.958
5/21/1982,0.951
5/24/1982,0.9497
5/25/1982,0.9529
5/26/1982,0.9555
5/27/1982,0.9646
5/28/1982,0.9672
6/1/1982,0.9779
6/2/1982,0.9811
6/3/1982,0.9756
6/4/1982,0.9735
6/7/1982,0.9829
6/8/1982,0.9891
6/9/1982,0.993
6/10/1982,0.9946
6/11/1982,0.9884
6/14/1982,1.0147
6/15/1982,1.0136
6/16/1982,1.0212
6/17/1982,1.0273
6/18/1982,1.0308
6/21/1982,1.0423
6/22/1982,1.0318
6/23/1982,1.0393
6/24/1982,1.0335
6/25/1982,1.0449
6/28/1982,1.0449
6/29/1982,1.0385
6/30/1982,1.0295
7/1/1982,1.0356
7/2/1982,1.037
7/5/1982,1.039
7/6/1982,1.0427
7/7/1982,1.0561
7/8/1982,1.055
7/9/1982,1.0464
7/12/1982,1.0334
7/13/1982,1.0443
7/14/1982,1.0481
7/15/1982,1.0477
7/16/1982,1.0442
7/19/1982,1.0352
7/20/1982,1.0345
7/21/1982,1.0258
7/22/1982,1.024
7/23/1982,1.0105
7/26/1982,1.0124
7/27/1982,1.0214
7/28/1982,1.0241
7/29/1982,1.0302
7/30/1982,1.0332
8/2/1982,1.0253
8/3/1982,1.0231
8/4/1982,1.0375
8/5/1982,1.0429
8/6/1982,1.0491
8/9/1982,1.0583
8/10/1982,1.0483
8/11/1982,1.0568
8/12/1982,1.0568
8/13/1982,1.0543
8/16/1982,1.0557
8/17/1982,1.0522
8/18/1982,1.0388
8/19/1982,1.0454
8/20/1982,1.0333
8/23/1982,1.0352
8/24/1982,1.0248
8/25/1982,1.0195
8/26/1982,1.0229
8/27/1982,1.0372
8/31/1982,1.0503
9/1/1982,1.0496
9/2/1982,1.0418
9/3/1982,1.041
9/6/1982,1.0463
9/7/1982,1.0421
9/8/1982,1.052
9/9/1982,1.0493
9/10/1982,1.0555
9/13/1982,1.0639
9/14/1982,1.0577
9/15/1982,1.0544
9/16/1982,1.0609
9/17/1982,1.0531
9/20/1982,1.0519
9/21/1982,1.0564
9/22/1982,1.0527
9/23/1982,1.0575
9/24/1982,1.0617
9/27/1982,1.0672
9/28/1982,1.0709
9/29/1982,1.0652
9/30/1982,1.0661
10/1/1982,1.0646
10/4/1982,1.0754
10/5/1982,1.0763
10/6/1982,1.0741
10/7/1982,1.0697
10/8/1982,1.063
10/11/1982,1.0596
10/12/1982,1.0547
10/13/1982,1.0614
10/14/1982,1.0647
10/15/1982,1.0682
10/18/1982,1.0652
10/19/1982,1.0667
10/20/1982,1.0713
10/21/1982,1.0724
10/22/1982,1.0722
10/25/1982,1.0813
10/26/1982,1.0782
10/27/1982,1.0772
10/28/1982,1.085
10/29/1982,1.0861
11/1/1982,1.0833
11/2/1982,1.0804
11/3/1982,1.0825
11/4/1982,1.0905
11/5/1982,1.0919
11/8/1982,1.0986
11/9/1982,1.0969
11/10/1982,1.0919
11/11/1982,1.0995
11/12/1982,1.0997
11/15/1982,1.0999
11/16/1982,1.0938
11/17/1982,1.0901
11/18/1982,1.0913
11/19/1982,1.0828
11/22/1982,1.0806
11/23/1982,1.0867
11/24/1982,1.0773
11/25/1982,1.0743
11/26/1982,1.0759
11/29/1982,1.0639
11/30/1982,1.0595
12/1/1982,1.0499
12/2/1982,1.0514
12/3/1982,1.0411
12/6/1982,1.0412
12/7/1982,1.039
12/8/1982,1.0499
12/9/1982,1.0554
12/10/1982,1.0572
12/13/1982,1.0629
12/14/1982,1.0498
12/15/1982,1.054
12/16/1982,1.0431
12/17/1982,1.0397
12/20/1982,1.0395
12/21/1982,1.0347
12/22/1982,1.0343
12/23/1982,1.0343
12/24/1982,1.0314
12/29/1982,1.0207
12/30/1982,1.0227
12/31/1982,1.025
1/4/1983,1.0166
1/5/1983,1.013
1/6/1983,1.0116
1/7/1983,1.009
1/10/1983,1.0051
1/11/1983,1.011
1/12/1983,1.0156
1/13/1983,1.0105
1/14/1983,1.0159
1/17/1983,1.0145
1/18/1983,1.0298
1/19/1983,1.0386
1/20/1983,1.0424
1/21/1983,1.0482
1/24/1983,1.0625
1/25/1983,1.0434
1/26/1983,1.041
1/27/1983,1.0486
1/28/1983,1.0465
1/31/1983,1.0559
2/1/1983,1.0577
2/2/1983,1.0687
2/3/1983,1.0609
2/4/1983,1.0655
2/7/1983,1.0607
2/8/1983,1.049
2/9/1983,1.045
2/10/1983,1.039
2/11/1983,1.0354
2/14/1983,1.04
2/15/1983,1.0332
2/16/1983,1.0321
2/17/1983,1.0348
2/18/1983,1.0354
2/21/1983,1.0325
2/22/1983,1.0376
2/23/1983,1.0449
2/24/1983,1.0388
2/25/1983,1.0416
2/28/1983,1.0497
3/1/1983,1.0541
3/2/1983,1.0486
3/3/1983,1.0463
3/4/1983,1.0408
3/7/1983,1.036
3/8/1983,1.0438
3/9/1983,1.0441
3/10/1983,1.0426
3/11/1983,1.0459
3/14/1983,1.0299
3/15/1983,1.0308
3/16/1983,1.0367
3/17/1983,1.0393
3/18/1983,1.0471
3/21/1983,1.0661
3/22/1983,1.0623
3/23/1983,1.068
3/24/1983,1.0634
3/25/1983,1.065
3/28/1983,1.0731
3/29/1983,1.0725
3/30/1983,1.068
3/31/1983,1.0702
4/5/1983,1.0673
4/6/1983,1.0635
4/7/1983,1.0657
4/8/1983,1.07
4/11/1983,1.0671
4/12/1983,1.0679
4/13/1983,1.0727
4/14/1983,1.0768
4/15/1983,1.0756
4/18/1983,1.0814
4/19/1983,1.0811
4/20/1983,1.0836
4/21/1983,1.081
4/22/1983,1.0787
4/25/1983,1.0751
4/26/1983,1.0806
4/27/1983,1.081
4/28/1983,1.0864
4/29/1983,1.0836
5/3/1983,1.0833
5/4/1983,1.0791
5/5/1983,1.0782
5/6/1983,1.0781
5/9/1983,1.0758
5/10/1983,1.0795
5/11/1983,1.0758
5/12/1983,1.0771
5/13/1983,1.0805
5/16/1983,1.0868
5/17/1983,1.0874
5/18/1983,1.0845
5/19/1983,1.0899
5/20/1983,1.0915
5/23/1983,1.0981
5/24/1983,1.0976
5/25/1983,1.0959
5/26/1983,1.0979
5/27/1983,1.1048
5/31/1983,1.1113
6/1/1983,1.1222
6/2/1983,1.1184
6/3/1983,1.12
6/6/1983,1.1302
6/7/1983,1.1304
6/8/1983,1.1314
6/9/1983,1.1279
6/10/1983,1.1259
6/13/1983,1.1228
6/14/1983,1.1302
6/15/1983,1.1327
6/16/1983,1.1263
6/17/1983,1.1244
6/20/1983,1.1272
6/21/1983,1.1242
6/22/1983,1.1134
6/23/1983,1.1163
6/24/1983,1.1167
6/27/1983,1.1155
6/28/1983,1.125
6/29/1983,1.1238
6/30/1983,1.1226
7/1/1983,1.1226
7/4/1983,1.1297
7/5/1983,1.1349
7/6/1983,1.1351
7/7/1983,1.1362
7/8/1983,1.1377
7/11/1983,1.1413
7/12/1983,1.1433
7/13/1983,1.1424
7/14/1983,1.1382
7/15/1983,1.1491
7/18/1983,1.1467
7/19/1983,1.1466
7/20/1983,1.138
7/21/1983,1.1397
7/22/1983,1.1449
7/25/1983,1.1528
7/26/1983,1.1526
7/27/1983,1.1577
7/28/1983,1.1594
7/29/1983,1.1677
8/1/1983,1.1811
8/2/1983,1.1749
8/3/1983,1.1751
8/4/1983,1.1745
8/5/1983,1.1859
8/8/1983,1.1918
8/9/1983,1.1874
8/10/1983,1.2011
8/11/1983,1.2088
8/12/1983,1.2044
8/15/1983,1.1974
8/16/1983,1.1807
8/17/1983,1.1664
8/18/1983,1.166
8/19/1983,1.1743
8/22/1983,1.1662
8/23/1983,1.1621
8/24/1983,1.1673
8/25/1983,1.168
8/26/1983,1.1811
8/30/1983,1.1907
8/31/1983,1.1934
9/1/1983,1.1923
9/2/1983,1.1921
9/5/1983,1.1873
9/6/1983,1.1839
9/7/1983,1.1906
9/8/1983,1.1868
9/9/1983,1.1817
9/12/1983,1.1774
9/13/1983,1.1843
9/14/1983,1.19
9/15/1983,1.1884
9/16/1983,1.1859
9/19/1983,1.1812
9/20/1983,1.1795
9/21/1983,1.1837
9/22/1983,1.1894
9/23/1983,1.1814
9/26/1983,1.1757
9/27/1983,1.181
9/28/1983,1.1746
9/29/1983,1.1774
9/30/1983,1.1726
10/3/1983,1.1688
10/4/1983,1.1726
10/5/1983,1.1606
10/6/1983,1.1559
10/7/1983,1.1494
10/10/1983,1.1558
10/11/1983,1.1569
10/12/1983,1.1649
10/13/1983,1.1636
10/14/1983,1.1685
10/17/1983,1.1612
10/18/1983,1.1553
10/19/1983,1.1583
10/20/1983,1.1573
10/21/1983,1.1549
10/24/1983,1.1663
10/25/1983,1.1631
10/26/1983,1.1682
10/27/1983,1.1689
10/28/1983,1.1674
10/31/1983,1.173
11/1/1983,1.1812
11/2/1983,1.1823
11/3/1983,1.1817
11/4/1983,1.1893
11/7/1983,1.1938
11/8/1983,1.1942
11/9/1983,1.1896
11/10/1983,1.1858
11/11/1983,1.1925
11/14/1983,1.1914
11/15/1983,1.1929
11/16/1983,1.1918
11/17/1983,1.1995
11/18/1983,1.2032
11/21/1983,1.2055
11/22/1983,1.2018
11/23/1983,1.2017
11/24/1983,1.2063
11/25/1983,1.2085
11/28/1983,1.2055
11/29/1983,1.2118
11/30/1983,1.2012
12/1/1983,1.2038
12/2/1983,1.2075
12/5/1983,1.2198
12/6/1983,1.2157
12/7/1983,1.2186
12/8/1983,1.2186
12/9/1983,1.224
12/12/1983,1.2261
12/13/1983,1.2322
12/14/1983,1.2328
12/15/1983,1.2335
12/16/1983,1.2378
12/19/1983,1.2361
12/20/1983,1.2339
12/21/1983,1.2364
12/22/1983,1.2352
12/23/1983,1.2373
12/28/1983,1.229
12/29/1983,1.22
12/30/1983,1.2156
1/3/1984,1.229
1/4/1984,1.2444
1/5/1984,1.2483
1/6/1984,1.2513
1/9/1984,1.2622
1/10/1984,1.255
1/11/1984,1.2647
1/12/1984,1.267
1/13/1984,1.2551
1/16/1984,1.2494
1/17/1984,1.2508
1/18/1984,1.2563
1/19/1984,1.2454
1/20/1984,1.258
1/23/1984,1.2547
1/24/1984,1.2612
1/25/1984,1.2578
1/26/1984,1.2538
1/27/1984,1.2582
1/30/1984,1.255
1/31/1984,1.2568
2/1/1984,1.2511
2/2/1984,1.2358
2/3/1984,1.2327
2/6/1984,1.229
2/7/1984,1.2383
2/8/1984,1.2335
2/9/1984,1.2242
2/10/1984,1.2286
2/13/1984,1.2269
2/14/1984,1.2274
2/15/1984,1.208
2/16/1984,1.2004
2/17/1984,1.205
2/20/1984,1.2059
2/21/1984,1.2127
2/22/1984,1.1946
2/23/1984,1.1913
2/24/1984,1.1821
2/27/1984,1.1861
2/28/1984,1.1712
2/29/1984,1.1663
3/1/1984,1.1722
3/2/1984,1.1597
3/5/1984,1.1577
3/6/1984,1.1524
3/7/1984,1.1478
3/8/1984,1.1589
3/9/1984,1.159
3/12/1984,1.1689
3/13/1984,1.1585
3/14/1984,1.1483
3/15/1984,1.1635
3/16/1984,1.1784
3/19/1984,1.1828
3/20/1984,1.1824
3/21/1984,1.1888
3/22/1984,1.1875
3/23/1984,1.1799
3/26/1984,1.172
3/27/1984,1.1612
3/28/1984,1.1693
3/29/1984,1.161
3/30/1984,1.165
4/2/1984,1.1628
4/3/1984,1.1756
4/4/1984,1.1741
4/5/1984,1.1718
4/6/1984,1.1761
4/9/1984,1.1739
4/10/1984,1.1773
4/11/1984,1.1699
4/12/1984,1.1718
4/13/1984,1.1791
4/16/1984,1.1831
4/17/1984,1.1831
4/18/1984,1.1861
4/19/1984,1.1878
4/24/1984,1.2011
4/25/1984,1.1996
4/26/1984,1.2072
4/27/1984,1.2056
4/30/1984,1.2168
5/1/1984,1.2218
5/2/1984,1.2215
5/3/1984,1.2186
5/4/1984,1.2155
5/8/1984,1.2449
5/9/1984,1.2419
5/10/1984,1.2442
5/11/1984,1.2399
5/14/1984,1.2362
5/15/1984,1.2318
5/16/1984,1.2256
5/17/1984,1.2295
5/18/1984,1.2394
5/21/1984,1.2333
5/22/1984,1.2268
5/23/1984,1.2258
5/24/1984,1.2364
5/25/1984,1.22
5/29/1984,1.2264
5/30/1984,1.223
5/31/1984,1.2229
6/1/1984,1.2073
6/4/1984,1.1988
6/5/1984,1.2006
6/6/1984,1.2053
6/7/1984,1.2062
6/8/1984,1.2103
6/11/1984,1.2089
6/12/1984,1.2179
6/13/1984,1.2208
6/14/1984,1.2203
6/15/1984,1.2293
6/18/1984,1.2339
6/19/1984,1.2364
6/20/1984,1.2405
6/21/1984,1.2455
6/22/1984,1.2457
6/25/1984,1.2554
6/26/1984,1.2495
6/27/1984,1.2506
6/28/1984,1.2485
6/29/1984,1.2453
7/2/1984,1.2516
7/3/1984,1.2609
7/4/1984,1.2623
7/5/1984,1.2668
7/6/1984,1.267
7/9/1984,1.2715
7/10/1984,1.2672
7/11/1984,1.2715
7/12/1984,1.2759
7/13/1984,1.2696
7/16/1984,1.2643
7/17/1984,1.273
7/18/1984,1.2774
7/19/1984,1.2771
7/20/1984,1.2773
7/23/1984,1.2882
7/24/1984,1.2858
7/25/1984,1.2754
7/26/1984,1.2739
7/27/1984,1.2888
7/30/1984,1.2962
7/31/1984,1.2921
8/1/1984,1.3022
8/2/1984,1.2957
8/3/1984,1.282
8/6/1984,1.2878
8/7/1984,1.3047
8/8/1984,1.3021
8/9/1984,1.2979
8/10/1984,1.2961
8/13/1984,1.305
8/14/1984,1.2862
8/15/1984,1.2894
8/16/1984,1.2779
8/17/1984,1.2801
8/20/1984,1.2851
8/21/1984,1.2921
8/22/1984,1.2932
8/23/1984,1.2856
8/24/1984,1.287
8/28/1984,1.292
8/29/1984,1.2889
8/30/1984,1.2928
8/31/1984,1.2926
9/3/1984,1.3028
9/4/1984,1.3087
9/5/1984,1.3188
9/6/1984,1.3208
9/7/1984,1.3291
9/10/1984,1.3381
9/11/1984,1.3411
9/12/1984,1.3394
9/13/1984,1.3544
9/14/1984,1.3539
9/17/1984,1.3726
9/18/1984,1.3839
9/19/1984,1.3819
9/20/1984,1.3945
9/21/1984,1.3844
9/24/1984,1.3566
9/25/1984,1.3729
9/26/1984,1.3796
9/27/1984,1.3552
9/28/1984,1.3693
10/1/1984,1.3667
10/2/1984,1.3612
10/3/1984,1.3499
10/4/1984,1.3601
10/5/1984,1.3642
10/8/1984,1.366
10/9/1984,1.3769
10/10/1984,1.385
10/11/1984,1.3842
10/12/1984,1.3871
10/15/1984,1.4043
10/16/1984,1.4011
10/17/1984,1.3916
10/18/1984,1.3931
10/19/1984,1.377
10/22/1984,1.377
10/23/1984,1.3653
10/24/1984,1.354
10/25/1984,1.3515
10/26/1984,1.3593
10/29/1984,1.3719
10/30/1984,1.3663
10/31/1984,1.3589
11/1/1984,1.3481
11/2/1984,1.3219
11/5/1984,1.3213
11/6/1984,1.3228
11/7/1984,1.3114
11/8/1984,1.3185
11/9/1984,1.3188
11/12/1984,1.3209
11/13/1984,1.3133
11/14/1984,1.3267
11/15/1984,1.3295
11/16/1984,1.3276
11/19/1984,1.3388
11/20/1984,1.3419
11/21/1984,1.3522
11/22/1984,1.3441
11/23/1984,1.3548
11/26/1984,1.3685
11/27/1984,1.3662
11/28/1984,1.3774
11/29/1984,1.377
11/30/1984,1.3837
12/3/1984,1.3895
12/4/1984,1.3717
12/5/1984,1.3756
12/6/1984,1.3762
12/7/1984,1.379
12/10/1984,1.3781
12/11/1984,1.3774
12/12/1984,1.3803
12/13/1984,1.3854
12/14/1984,1.3862
12/17/1984,1.383
12/18/1984,1.3779
12/19/1984,1.3829
12/20/1984,1.3864
12/21/1984,1.3913
12/24/1984,1.3935
12/27/1984,1.4027
12/28/1984,1.4026
12/31/1984,1.4057
1/2/1985,1.4158
1/3/1985,1.4118
1/4/1985,1.4112
1/7/1985,1.4153
1/8/1985,1.4069
1/9/1985,1.4103
1/10/1985,1.4077
1/11/1985,1.4072
1/14/1985,1.4218
1/15/1985,1.4212
1/16/1985,1.42
1/17/1985,1.4192
1/18/1985,1.4189
1/21/1985,1.4143
1/22/1985,1.4137
1/23/1985,1.4167
1/24/1985,1.4119
1/25/1985,1.4132
1/28/1985,1.4139
1/29/1985,1.4134
1/30/1985,1.4132
1/31/1985,1.4129
2/1/1985,1.416
2/4/1985,1.4296
2/5/1985,1.4358
2/6/1985,1.4395
2/7/1985,1.4436
2/8/1985,1.4488
2/11/1985,1.4597
2/12/1985,1.4676
2/13/1985,1.4736
2/14/1985,1.4704
2/15/1985,1.4611
2/18/1985,1.4711
2/19/1985,1.4796
2/20/1985,1.4868
2/21/1985,1.4976
2/22/1985,1.5157
2/25/1985,1.5444
2/26/1985,1.5519
2/27/1985,1.4919
2/28/1985,1.4952
3/1/1985,1.5016
3/4/1985,1.5063
3/5/1985,1.5273
3/6/1985,1.5352
3/7/1985,1.5212
3/8/1985,1.5184
3/11/1985,1.4979
3/12/1985,1.4951
3/13/1985,1.5021
3/14/1985,1.5152
3/15/1985,1.5109
3/18/1985,1.502
3/19/1985,1.471
3/20/1985,1.4663
3/21/1985,1.4386
3/22/1985,1.4463
3/25/1985,1.4541
3/26/1985,1.4413
3/27/1985,1.413
3/28/1985,1.4038
3/29/1985,1.3871
4/1/1985,1.3953
4/2/1985,1.4121
4/3/1985,1.4021
4/4/1985,1.4219
4/9/1985,1.4202
4/10/1985,1.4028
4/11/1985,1.3846
4/12/1985,1.3818
4/15/1985,1.3558
4/16/1985,1.3571
4/17/1985,1.3568
4/18/1985,1.3439
4/19/1985,1.3377
4/22/1985,1.346
4/23/1985,1.3722
4/24/1985,1.4025
4/25/1985,1.4128
4/26/1985,1.4067
4/29/1985,1.4021
4/30/1985,1.3939
5/1/1985,1.4138
5/2/1985,1.4203
5/3/1985,1.4392
5/7/1985,1.4261
5/8/1985,1.4331
5/9/1985,1.4041
5/10/1985,1.3994
5/13/1985,1.3866
5/14/1985,1.3723
5/15/1985,1.3796
5/16/1985,1.392
5/17/1985,1.3836
5/20/1985,1.3605
5/21/1985,1.3826
5/22/1985,1.3793
5/23/1985,1.3903
5/24/1985,1.3884
5/28/1985,1.3978
5/29/1985,1.3876
5/30/1985,1.3849
5/31/1985,1.3738
6/3/1985,1.3719
6/4/1985,1.3688
6/5/1985,1.3804
6/6/1985,1.3737
6/7/1985,1.383
6/10/1985,1.3934
6/11/1985,1.3856
6/12/1985,1.3869
6/13/1985,1.3918
6/14/1985,1.377
6/17/1985,1.3791
6/18/1985,1.3665
6/19/1985,1.3578
6/20/1985,1.3819
6/21/1985,1.3815
6/24/1985,1.3789
6/25/1985,1.3804
6/26/1985,1.3695
6/27/1985,1.373
6/28/1985,1.3601
7/1/1985,1.3653
7/2/1985,1.3711
7/3/1985,1.3634
7/4/1985,1.3641
7/5/1985,1.3555
7/8/1985,1.3503
7/9/1985,1.3314
7/10/1985,1.3218
7/11/1985,1.3206
7/12/1985,1.3016
7/15/1985,1.2989
7/16/1985,1.2981
7/17/1985,1.2778
7/18/1985,1.2935
7/19/1985,1.3065
7/22/1985,1.3105
7/23/1985,1.2884
7/24/1985,1.305
7/25/1985,1.3008
7/26/1985,1.3048
7/29/1985,1.2801
7/30/1985,1.2787
7/31/1985,1.2715
8/1/1985,1.2813
8/2/1985,1.283
8/5/1985,1.2825
8/6/1985,1.2926
8/7/1985,1.2887
8/8/1985,1.2884
8/9/1985,1.2885
8/12/1985,1.2737
8/13/1985,1.2641
8/14/1985,1.2698
8/15/1985,1.2612
8/16/1985,1.2545
8/19/1985,1.2561
8/20/1985,1.2652
8/21/1985,1.2637
8/22/1985,1.2463
8/23/1985,1.2488
8/27/1985,1.265
8/28/1985,1.2599
8/29/1985,1.2648
8/30/1985,1.275
9/2/1985,1.2877
9/3/1985,1.2966
9/4/1985,1.2951
9/5/1985,1.295
9/6/1985,1.3285
9/9/1985,1.3345
9/10/1985,1.3328
9/11/1985,1.3428
9/12/1985,1.3394
9/13/1985,1.3201
9/16/1985,1.319
9/17/1985,1.3061
9/18/1985,1.3156
9/19/1985,1.3219
9/20/1985,1.3
9/23/1985,1.2401
9/24/1985,1.2417
9/25/1985,1.2387
9/26/1985,1.2149
9/27/1985,1.2236
9/30/1985,1.222
10/1/1985,1.2161
10/2/1985,1.2054
10/3/1985,1.2068
10/4/1985,1.1964
10/7/1985,1.2052
10/8/1985,1.2072
10/9/1985,1.2059
10/10/1985,1.2112
10/11/1985,1.214
10/14/1985,1.2132
10/15/1985,1.2143
10/16/1985,1.2227
10/17/1985,1.2076
10/18/1985,1.2043
10/21/1985,1.2035
10/22/1985,1.2043
10/23/1985,1.2051
10/24/1985,1.2092
10/25/1985,1.2073
10/28/1985,1.2063
10/29/1985,1.1984
10/30/1985,1.1962
10/31/1985,1.1924
11/1/1985,1.1928
11/4/1985,1.187
11/5/1985,1.1908
11/6/1985,1.1875
11/7/1985,1.1916
11/8/1985,1.1979
11/11/1985,1.1987
11/12/1985,1.1977
11/13/1985,1.1936
11/14/1985,1.1941
11/15/1985,1.1963
11/18/1985,1.1961
11/19/1985,1.1858
11/20/1985,1.1913
11/21/1985,1.1847
11/22/1985,1.1764
11/25/1985,1.1707
11/26/1985,1.1654
11/27/1985,1.1643
11/28/1985,1.156
11/29/1985,1.1504
12/2/1985,1.1518
12/3/1985,1.1582
12/4/1985,1.1525
12/5/1985,1.1558
12/6/1985,1.1571
12/9/1985,1.158
12/10/1985,1.1619
12/11/1985,1.1649
12/12/1985,1.1539
12/13/1985,1.1559
12/16/1985,1.159
12/17/1985,1.1497
12/18/1985,1.1542
12/19/1985,1.1541
12/20/1985,1.1555
12/23/1985,1.1508
12/24/1985,1.1511
12/27/1985,1.1369
12/30/1985,1.1313
12/31/1985,1.1233
1/2/1986,1.1271
1/3/1986,1.1313
1/6/1986,1.1258
1/7/1986,1.1184
1/8/1986,1.1241
1/9/1986,1.1292
1/10/1986,1.1231
1/13/1986,1.1406
1/14/1986,1.1352
1/15/1986,1.1286
1/16/1986,1.1306
1/17/1986,1.1305
1/20/1986,1.1349
1/21/1986,1.1261
1/22/1986,1.1196
1/23/1986,1.1254
1/24/1986,1.1151
1/27/1986,1.1049
1/28/1986,1.1028
1/29/1986,1.0979
1/30/1986,1.0942
1/31/1986,1.0991
2/3/1986,1.1014
2/4/1986,1.1121
2/5/1986,1.0977
2/6/1986,1.0954
2/7/1986,1.1056
2/10/1986,1.0973
2/11/1986,1.0922
2/12/1986,1.0865
2/13/1986,1.0831
2/14/1986,1.0794
2/17/1986,1.0756
2/18/1986,1.0786
2/19/1986,1.0527
2/20/1986,1.0602
2/21/1986,1.0603
2/24/1986,1.0527
2/25/1986,1.0383
2/26/1986,1.0288
2/27/1986,1.025
2/28/1986,1.0263
3/3/1986,1.0241
3/4/1986,1.0151
3/5/1986,1.0291
3/6/1986,1.0364
3/7/1986,1.0273
3/10/1986,1.0496
3/11/1986,1.0417
3/12/1986,1.0474
3/13/1986,1.0548
3/14/1986,1.0405
3/17/1986,1.0335
3/18/1986,1.0345
3/19/1986,1.0399
3/20/1986,1.0363
3/21/1986,1.0334
3/24/1986,1.0511
3/25/1986,1.0751
3/26/1986,1.0711
3/27/1986,1.0714
4/1/1986,1.0713
4/2/1986,1.0861
4/3/1986,1.1005
4/4/1986,1.1132
4/7/1986,1.112
4/8/1986,1.0832
4/9/1986,1.0776
4/10/1986,1.0803
4/11/1986,1.0655
4/14/1986,1.0723
4/15/1986,1.073
4/16/1986,1.0466
4/17/1986,1.0321
4/18/1986,1.0293
4/21/1986,1.0242
4/22/1986,1.0203
4/23/1986,1.0175
4/24/1986,1.0217
4/25/1986,1.0123
4/28/1986,1.0055
4/29/1986,1.0072
4/30/1986,1.0062
5/1/1986,1.0211
5/2/1986,1.0214
5/6/1986,1.026
5/7/1986,1.0236
5/8/1986,1.0097
5/9/1986,1.0101
5/12/1986,1.0081
5/13/1986,1.0094
5/14/1986,1.0171
5/15/1986,1.017
5/16/1986,1.0274
5/19/1986,1.0312
5/20/1986,1.0381
5/21/1986,1.0419
5/22/1986,1.0549
5/23/1986,1.0584
5/27/1986,1.0583
5/28/1986,1.0567
5/29/1986,1.0647
5/30/1986,1.0778
6/2/1986,1.0785
6/3/1986,1.055
6/4/1986,1.0542
6/5/1986,1.0445
6/6/1986,1.033
6/9/1986,1.0382
6/10/1986,1.0318
6/11/1986,1.0256
6/12/1986,1.0242
6/13/1986,1.0265
6/16/1986,1.0233
6/17/1986,1.0343
6/18/1986,1.0417
6/19/1986,1.0382
6/20/1986,1.0426
6/23/1986,1.0519
6/24/1986,1.0335
6/25/1986,1.0268
6/26/1986,1.032
6/27/1986,1.0267
6/30/1986,1.0207
7/1/1986,1.0137
7/2/1986,1.0153
7/3/1986,1.01
7/4/1986,1.0104
7/7/1986,1.0107
7/8/1986,1.013
